unique_id,Title,Release Year,Locations,Fun Facts,Production Company,Distributor,Director,Writer,Actor 1,Actor 2,Actor 3,SF Find Neighborhoods,Analysis Neighborhoods,Current Supervisor Districts,lat1,lon1,address1,lat2,lon2,address2,query_location,city,state,geocode_relevance1,geocode_relevance2,verified,address_final,Coords,coordinates_final,lat_final,lon_final,verified2,coordinates_final2
877,Venom,2018,"Huntington Park, Pine/Kearny, Bush/Hyde",,"L.O.Z. Productions, Inc.","Columbia Pictures, Sony Pictures Releasing",Ruben Fleischer,"Jeff Pinkner, Scott Rosenberg",Tom Hardy,Michelle Wiliams,Riz Ahmed,,,,,,,,,,"Huntington Park, Pine/Kearny, Bush/Hyde",San Francisco,California,,,Y,,"37.79211306186522, -122.41199009955331","37.79211306186522, -122.41199009955331",37.79211306186522,-122.4119901,Y,
878,The Matrix Resurrections,2021,Pine and Grant Ave,,"Adobe Pictures, Inc.",Warner Brothers,Lana Wachowski,"Lana Wachowski, David Mitchell, Aleksander Hemon",Keanu Reeves,Keanu Reeves,Neil Patrick Harris,104,8,3,,,,,,,Pine and Grant Ave,San Francisco,California,,,Y,,"37.79154678564296, -122.40557048420904","37.79154678564296, -122.40557048420904",37.79154678564296,-122.4055705,Y,
879,Chance Season 2,2017,Presidio Heights Neighborhood,,TVM Productions Inc.,Hulu,Rozann Dawson,Alexandra Cunningham,Hugh Laurie,Greta Lee,Ethan Suplee,10,31,6,37.758898,-122.446271,"The Neighborhood Garden, San Francisco, California 94114, United States",37.756829,-122.440666,"Neighborhood Playgarden, Grand View Ave, San Francisco, California 94114, United States",Presidio Heights Neighborhood,San Francisco,California,0.702963,0.702963,Y,,"37.78843629208836, -122.45264437881798","37.78843629208836, -122.45264437881798",37.78843629208836,-122.4526444,Y,
880,Quitters,2015,McLaren Lodge,,"Frederick & Ashbury, LLC.",,Noah Pritzker,Noah Pritzker,Kara Hayward,Mira Sorvino,Saffron Burrows,9,12,4,37.771759,-122.454719,"McLaren Lodge, 501 Stanyan St, San Francisco, California 94118, United States",37.256236,-122.007495,"Mclaren Lane, Saratoga, California 95070, United States",McLaren Lodge,San Francisco,California,1,0.4,Y,,,"37.771759, -122.454719",37.771759,-122.454719,Y,
881,Goliath- Season 4,2021,Washington and Spofford,,"Picrow, Inc.",Amazon Studios,"Billy Bob Thornton, Lawrence Trilling, Derek Johansen","David E. Kelley, Jonathan Shapiro",Billy Bob Thornton,Nina Arianda,Tania Raymonde,104,6,3,37.3773,-122.028786,"Washington, Sunnyvale, California, United States",37.007778,-122.041508,"Washington Avenue, Paradise Park, California 95060, United States",Washington and Spofford,San Francisco,California,0.425926,0.425926,Y,,"37.794992287935315, -122.40760003068844","37.794992287935315, -122.40760003068844",37.794992287935315,-122.4076,Y,
882,Americana,2015,John Shelley Drive John McLaren Park,,Sutro Films LLC,,Zachary Shedd,Zachary Shedd,Kelli Garner,Jack Davenport,Peter Coyote,,,,,,,,,,John Shelley Drive John McLaren Park,San Francisco,California,,,Y,,"37.719194018259145, -122.41842279162171","37.719194018259145, -122.41842279162171",37.719194018259145,-122.4184228,Y,
883,Parks and Recreation,2014,Embarcadero & Market,,"NBC Universal Media, LLC","NBC Universal Media, LLC",Dean Holland,Greg Daniels,Amy Poehler,,,108,8,3,37.795042,-122.393451,"Ferry Plaza Farmers Market, 1 Ferry Building, San Francisco, California 94111, United States",37.769075,-122.428299,"Safeway, 2020 Market St, San Francisco, California 94114, United States",Embarcadero & Market,San Francisco,California,0.74,0.74,Y,,"37.79792605259089, -122.28458886092987","37.79792605259089, -122.28458886092987",37.79792605259089,-122.2845889,N,"37.794743186727, -122.39453595342007"
884,The Presidio,1988,Coit Tower,"The Tower was funded by a gift bequeathed by Lillie Hitchcock Coit, a socialite who reportedly liked to chase fires. Though the tower resembles a firehose nozzle, it was not designed this way.",Paramount Pictures,Paramount Pictures,Peter Hyams,Larry Ferguson,Sean Connery,Mark Harmon,Meg Ryan,18,23,3,37.802449,-122.405836,"Coit Tower, 1 Telegraph Hill Blvd, San Francisco, California 94133, United States",37.786279,-122.408933,"Curran, 445 Geary St, San Francisco, California 94102, United States",Coit Tower,San Francisco,California,1,0.645,Y,,,"37.802449, -122.405836",37.802449,-122.405836,Y,
885,Looking,2014,Church and Duboce Muni Station,,"Mission Street Productions, LLC",Home Box Office (HBO),Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie J. Alvarez,Murray Bartlett,28,9,5,37.810353,-122.263044,"The Cathedral of Christ the Light, 2121 Harrison St, Oakland, California 94612, United States",37.864955,-122.25591,"American Baptist Seminary of the West, 2508 Benvenue Ave, Berkeley, California 94704, United States",Church and Duboce Muni Station,San Francisco,California,0.366667,0.366667,Y,,"37.7691191372261, -122.42896313091623","37.7691191372261, -122.42896313091623",37.76911914,-122.4289631,Y,
886,Dirty Harry,1971,"Washington Square, North Beach",,The Malpaso Company,Warner Brothers,Don Siegel,Harry Julian Fink,Clint Eastwood,Harry Guardino,,3,27,6,37.800828,-122.409946,"Washington Square Park, Columbus Ave, San Francisco, California 94133, United States",37.801278,-122.409119,"Washington Square Inn, 1660 Stockton St, San Francisco, California 94133, United States","Washington Square, North Beach",San Francisco,California,1,0.65,Y,,,"37.800828, -122.409946",37.800828,-122.409946,Y,
887,Blue Jasmine,2013,South Park,,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,31,8,10,37.781575,-122.393949,"South Park, South Park Ave, San Francisco, California 94107, United States",37.78071,-122.39509,"South Park, San Francisco, California, United States",South Park,San Francisco,California,1,1,Y,,,"37.781575, -122.393949",37.781575,-122.393949,Y,
888,My Big Fat Chinese Christmas,2022,Grant Avenue between Clay and California,,Hongbao Productions,Hallmark Channel,Jennifer Liao,"Blaine Chiappetta ,Marguerite Henry, Justine Wentzell-Chang",Shannon Chan-Kent,Shannon Kook,Tia Carrere,104,6,3,37.794267,-122.406317,"Grant Avenue and Clay Street, San Francisco, California 94115, United States",37.971645,-122.01534,"Clayton, Concord, California, United States",Grant Avenue and Clay,San Francisco,California,1,0.388889,Y,,,"37.794267, -122.406317",37.794267,-122.406317,Y,
889,The Bachelor,1999,Danilo's Bakery (Green Street & Bannam Place),,George Street Pictures,New Line Cinema,Gary Sinyor,Steve Cohen,Chris O'Donnell,Renee Zellweger,,106,23,3,,,,,,,Danilo's Bakery (Green Street & Bannam Place),San Francisco,California,,,Y,,"37.799669794498186, -122.40760888606106","37.799669794498186, -122.40760888606106",37.799669794498186,-122.4076089,Y,
890,The Phone/Jexi,2019,3200 16th St at Guerrero,,CBS Films Inc.,Lionsgate,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore",Adam Devine,Alexandra Shipp,Michael Pena,37,20,5,37.76488,-122.424349,"3200 16th Street, San Francisco, California 94103, United States",37.78031,-122.224495,"3200 East 16th Street, Oakland, California 94601, United States",3200 16th St,San Francisco,California,1,0.8,Y,,,"37.76488, -122.424349",37.76488,-122.424349,Y,
891,DEVS,2020,Alameda at San Bruno Ave,,Minim Productions,FX Network,Alex Garland,Alex Garland,Sonoya Mizuno,Nick Offerman,Jin Ha,33,20,9,37.72619,-122.402784,"San Bruno Avenue Dental Group, 2817 San Bruno Ave, San Francisco, California 94134, United States",37.767425,-122.405745,"150 San Bruno Ave @ 15th Street, 150 San Bruno Ave, San Francisco, California 94103, United States",Alameda & San Bruno Ave,San Francisco,California,0.795556,0.673333,Y,,"37.76848667198692, -122.40546701119378","37.76848667198692, -122.40546701119378",37.76848667198692,-122.405467,Y,
892,Shang-Chi and the Legend of the Ten Rings,2021,Jones between Post and California,,Freelance Restorations LLC,Disney/Marvel,Destin Daniel Cretton,"Dave Callaham, Destin Daniel Cretton, Andrew Lanham",Simu Liu,Tony Chiu-Wai Leung,Awkwafina,16,21,3,37.787032,-122.413113,"Jones, 620 Jones St, San Francisco, California 94102, United States",37.891474,-122.121249,"Postino, 3565 Mt Diablo Blvd, Lafayette, California 94549, United States",Jones and Post,San Francisco,California,0.425926,0.425926,Y,,"37.787608341090035, -122.41354416463496","37.787608341090035, -122.41354416463496",37.787608341090035,-122.4135442,Y,
893,Guess Who's Coming to Dinner,1967,634 Raycliff Terrace,,Columbia Pictures Corporation,Columbia Pictures,Stanley Kramer,William Rose,Spencer Tracy,Sidney Poitier,Katharine Hepburn,102,30,6,37.792828,-122.442712,"Raycliff Terrace, San Francisco, California 94115, United States",37.840452,-122.287208,"Ratcliff, 5856 Doyle St, Emeryville, California 94608, United States",634 Raycliff Terrace,San Francisco,California,0.574074,0.399306,Y,,"37.79265506492841, -122.44272146819691","37.79265506492841, -122.44272146819691",37.79265506492841,-122.4427215,Y,
894,Nash Bridges,2021,"Pier 28, Hi-Dive",,"Village NB Productions, LLC",USA Nework,Greg Beeman,"Carlton Cuse, Bill Chais",Don Johnson,Cheech Marin,Joe Dinicol,30,8,10,37.787607,-122.38757,"Hi Dive, 501 The Embarcadero, San Francisco, California 94111, United States",37.787777,-122.387841,"Pier 28, Pier 28, the embarcadero, San Francisco, California 94105, United States","Pier 28, Hi-Dive",San Francisco,California,0.5,0.5,Y,,"37.78805684237478, -122.38601616613578","37.78805684237478, -122.38601616613578",37.78805684237478,-122.3860162,Y,
895,Looking,2014,The Fairmont,,"Mission Street Productions, LLC",Home Box Office (HBO),Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie J. Alvarez,Murray Bartlett,59,10,5,37.792384,-122.41023,"The Fairmont San Francisco, 950 Mason St, San Francisco, California 94108, United States",37.792338,-122.410561,"The Fairmont San Francisco Lobby, San Francisco, California 94108, United States",The Fairmont,San Francisco,California,1,1,Y,,,"37.792384, -122.41023",37.792384,-122.41023,Y,
896,DEVS,2020,Judah at 9th Ave,,Minim Productions,FX Network,Alex Garland,Alex Garland,Sonoya Mizuno,Nick Offerman,Jin Ha,109,14,11,37.762109,-122.466114,"Judah Ninth Avenue Liquors, 1400 9th Ave, San Francisco, California 94122, United States",37.763457,-122.466326,"Ninth Avenue Parklet, 1331 9th Ave, San Francisco, California 94122, United States",Judah & 9th Ave,San Francisco,California,1,0.574074,Y,,,"37.762109, -122.466114",37.762109,-122.466114,Y,
897,Women is Losers,2020,1336 Rhode Island St,,Look at the Moon Pictures,,Lissette Feliciano,Lissette Feliciano,Lorenza Izzo,Simu Liu,Liza Weil,54,26,9,37.752741,-122.401728,"1336 Rhode Island Street, San Francisco, California 94107, United States",37.956743,-122.007262,"1336 Rhoda Way, Concord, California 94518, United States",1336 Rhode Island St,San Francisco,California,1,0.682963,Y,,,"37.752741, -122.401728",37.752741,-122.401728,Y,
898,Getting Even with Dad,1994,Candlestick Park (602 Jamestown Ave.),"Then Vice President Richard Nixon threw out the first pitch when Candlestick opened in 1960. On August 29, 1966, The Beatles played their last concert for paying fans at Candlestick Park.",Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Howard Deutch,Tom S. Parker,Macaulay Culkin,Ted Danson,,79,1,9,37.713344,-122.387983,"602 Jamestown Avenue, San Francisco, California 94124, United States",37.293381,-122.034221,"James Town Court, Saratoga, California 95070, United States",602 Jamestown Ave,San Francisco,California,1,0.340741,Y,,,"37.713344, -122.387983",37.713344,-122.387983,Y,
899,Chance- Season 1 ep110,2016,"Cliffhouse, 1090 Point Lobos Ave.",,TVM Productions,HULU,Alexandra Cunningham and Kem Nunn,Michael Lehmann,Hugh Laurie,Gretchen Mol,Ethan Suplee,6,29,4,37.778459,-122.513978,"1090 Point Lobos Avenue, San Francisco, California 94121, United States",37.78105,-122.51421,"Point Lobos, San Francisco, California 94121, United States",1090 Point Lobos Ave,San Francisco,California,1,0.5,Y,,,"37.778459, -122.513978",37.778459,-122.513978,Y,
900,Surface,2022,Taylor Street between Green and Broadway,,"Apple Studios, LLC",Apple TV+,"Sam Miller, Kevin Rodney Sullivan, Jennifer Morrison, Tucker Gates","Veronica West, Erica L. Anderson,Tony Saltzman, Glenise Mullins, Leigh Ann Biety, Dan Lee West, Leigh Ann Biety & Raven Jackson, Martín Zimmerman",Gugu Mbatha-Raw,Oliver Jackson-Cohen,Ari Graynor,107,21,3,37.801694,-122.414507,"Taylor Street and Greenwich Street, San Francisco, California 94123, United States",37.798899,-122.413943,"Taylor Street and Green Street, San Francisco, California 94123, United States",Taylor Street and Green,San Francisco,California,1,1,Y,,,"37.801694, -122.414507",37.801694,-122.414507,Y,
901,GirlBoss,2017,"Musee Mecanique, Fisherman's Wharf",An interactive museum consisting of 20th century penny arcade games and artifacts.,"Hippolyta Productions, LLC",Netflix,"Jamie Babbit, Amanda Brotchie, Steven K. Tsuchida, Christian Ditter, John Riggi",Kay Cannon,Britt Robertson,Ellie Reed,Amanda Rea,99,23,3,37.809867,-122.416476,"Musée Mécanique, 45 Pier, San Francisco, California 94133, United States",37.793098,-122.394967,"Musée Mécanique, San Francisco, California 94105, United States","Musee Mecanique, Fisherman's Wharf",San Francisco,California,1,0.75,Y,,,"37.809867, -122.416476",37.809867,-122.416476,Y,
902,"Smile Again, Jenny Lee",2015,Hyatt Hotel (555 North Point St.),,Carlo Caldana/Marguery Films,,Carlo Caldana,Linda Demetrick,Craig Tsuyumine,Puneet Prasad,Larry Kitagawa,99,23,3,37.806109,-122.416378,"555 North Point Street, San Francisco, California 94133, United States",37.877449,-122.472942,"North Point Circle, Belvedere, California 94920, United States",555 North Point St,San Francisco,California,1,0.699259,Y,,,"37.806109, -122.416378",37.806109,-122.416378,Y,
903,The OA Part II,2019,724 Larkin St,,Lunar Mining LLC,Netflix,Zal Batmanglij,"Zal Batmanglij, Brit Marling",Brit Marling,Emory Cohen,Patrick Gibson,20,36,10,37.784637,-122.417555,"724 Larkin Street, San Francisco, California 94109, United States",37.29572,-122.01773,"Larkin Avenue, San Jose, California 95129, United States",724 Larkin St,San Francisco,California,1,0.586667,Y,,,"37.784637, -122.417555",37.784637,-122.417555,Y,
904,The OA Part II,2019,Pier 43,,Lunar Mining LLC,Netflix,Zal Batmanglij,"Zal Batmanglij, Brit Marling",Brit Marling,Emory Cohen,Patrick Gibson,99,23,3,37.809114,-122.414869,"Pier 43 1/2, San Francisco, California, United States",37.809154,-122.412929,"Pier 43 Ferry Arch, Pier 43, San Francisco, California 94133, United States",Pier 43,San Francisco,California,1,1,Y,,,"37.809114, -122.414869",37.809114,-122.414869,Y,
905,Nash Bridges,2021,"950 Mason Street, Fairmont Hotel",Trevor Garriosn hosts party inside Fairmont Presidential Suite,"Village NB Productions, LLC",USA Nework,Greg Beeman,"Carlton Cuse, Bill Chais",Don Johnson,Cheech Marin,Joe Dinicol,16,21,3,37.792361,-122.410234,"950 Mason Street, San Francisco, California 94108, United States",37.795429,-122.411638,"Mason Street Cable Car, Powell & Market to Mason & Bay, San Francisco, California 94133, United States",950 Mason Street,San Francisco,California,1,0.574074,Y,,,"37.792361, -122.410234",37.792361,-122.410234,Y,
906,The Lady from Shanghai,1947,Former Hall of Justice (750 Kearny Street at Washington),,Columbia Pictures Corp.,Columbia Pictures,Orson Welles,Orson Welles,Rita Hayworth,Orson Welles,Everett Sloane,104,6,3,37.79517,-122.404275,"750 Kearny Street, San Francisco, California 94108, United States",37.906453,-122.30429,"750 Kearney Street, El Cerrito, California 94530, United States",750 Kearny Street,San Francisco,California,1,0.970588,Y,,,"37.79517, -122.404275",37.79517,-122.404275,Y,
907,The Princess Diaries,2001,Firestation #3 (Brazil Avenue and Athens Street),,Walt Disney Pictures,Buena Vista Pictures,Garry Marshall,Gina Wendkos,Julie Andrews,Anne Hathway,,90,7,1,,,,,,,Firestation #3 (Brazil Avenue and Athens Street),San Francisco,California,,,Y,,"37.7216477466406, -122.42859243729207","37.7216477466406, -122.42859243729207",37.72164775,-122.4285924,Y,
908,The Woman In Red,1984,Brocklebank Apartments (1000 Mason Street),,Orion Pictures Corp.,MGM Home Entertainment,Gene Wilder,Jean Loup Dabadie & Yves Robert,Gene Wilder,Charles Grodin,,16,21,3,37.793121,-122.410587,"1000 Mason Street, San Francisco, California 94108, United States",37.956493,-122.345723,"1000 Mason Street, San Pablo, California 94806, United States",1000 Mason Street,San Francisco,California,1,1,Y,,,"37.793121, -122.410587",37.793121,-122.410587,Y,
909,Memoirs of an Invisible Man,1992,St. Elizabeth Apartment House (901 Powell Street at Sacramento),,Warner Bros. Pictures,Warner Bros. Pictures,John Carpenter,Robert Collector,Chevy Chase,Daryl Hannah,Sam Neill,16,21,3,37.793071,-122.40966,"901 Powell Street, San Francisco, California 94108, United States",37.477232,-122.242294,"901 Lowell Street, Redwood City, California 94062, United States",901 Powell Street,San Francisco,California,1,0.970588,Y,,,"37.793071, -122.40966",37.793071,-122.40966,Y,
910,Jade,1995,Hall of Justice (850 Bryant Street),,Paramount Pictures,Paramount Pictures,William Friedkin,Joe Eszterhas,David Caruso,Linda Fiorentino,Chazz Palminteri,32,34,10,37.775373,-122.404047,"850 Bryant Street, San Francisco, California 94103, United States",37.442962,-122.156945,"850 Bryant Street, Palo Alto, California 94301, United States",850 Bryant Street,San Francisco,California,1,1,Y,,,"37.775373, -122.404047",37.775373,-122.404047,Y,
